datetime,city,latitude,longitude,temperature_celsius,humidity_pct,pressure_hpa,wind_speed_ms,visibility,rain,clouds,weather_condition,weather_description
2024-06-22 13:14:33+03,Nyahururu,0.03516,36.36429,20.12,92,1000,16.83,19645,0.42,13,clouds,hazy
2024-10-05 08:57:44+03,Eldoret,0.51428,35.26978,37.69,33,913,17.75,4617,0.2,36,snow,moderate rain
2024-06-17 18:01:18+03,Karuri,-0.71344,37.03735,33.53,49,1056,2.55,2044,0.32,15,drizzle,thunderstorms
2024-08-08 15:40:19+03,Keruguya,-0.49933,37.27848,12.67,22,1028,3.17,2263,0.4,38,clear,sunny
2024-10-01 01:07:51+03,Marsabit,2.33550,37.99435,36.01,49,1040,19.99,18708,0.64,12,thunderstorms,cloudy
2024-08-20 14:17:42+03,Kisii,-0.67733,34.77960,21.56,100,931,17.9,16043,0.75,42,clouds,windy
2024-09-02 12:09:31+03,Mombasa,-4.04348,39.66821,26.89,89,1048,13.47,80,0.04,69,drizzle,thunderstorms with light rains
2024-09-18 06:26:14+03,Busia,0.46077,34.11146,39.7,48,970,8.4,12242,0.35,69,drizzle,partly cloudy
2024-08-22 20:12:12+03,Isiolo,0.35564,37.58331,13.68,0,1066,13.22,227,0.87,14,snow,hazy
2024-07-26 17:17:11+03,Makueni,-1.78650,37.63111,38.42,81,923,1.41,11878,0.03,6,clouds,sunny
2024-10-10 23:15:51+03,Londiani,-0.16347,35.59314,18.87,42,1031,2.78,7552,0.93,14,rain,sunny
2024-06-30 15:39:03+03,Kilifi,-3.51065,39.90933,35.21,49,1032,17.33,13550,0.2,17,rain,thunderstorms with light rains
2024-06-14 04:52:49+03,Kakamega,0.28273,34.75186,27.25,5,1079,16.94,718,0.98,55,drizzle,cloudy
2024-09-19 14:12:44+03,Athi River,-1.45772,36.97850,38.05,23,889,18.59,16007,0.56,76,clouds,light rain
2024-09-17 14:26:46+03,Bungoma,0.56953,34.55838,26.07,44,1080,15.2,9154,0.16,16,drizzle,snowy
2024-07-17 12:35:34+03,Isiolo,0.35564,37.58331,12.4,12,946,3.96,19750,0.08,6,drizzle,stormy
2024-06-06 18:59:27+03,Makueni,-1.78650,37.63111,27.52,0,1027,14.6,12246,0.99,2,drizzle,light rain
2024-10-08 12:04:53+03,Makueni,-1.78650,37.63111,27.97,52,1056,16.29,5997,0.82,7,rain,cloudy
2024-07-03 01:46:50+03,Nairobi,-1.29207,36.82195,36.52,4,904,5.14,4112,0.02,49,clear,thunderstorms with light rains
2024-08-13 20:11:33+03,Meru,0.05147,37.64560,23.14,49,973,12.53,4950,0.9,77,clouds,thunderstorms with light rains
2024-08-26 11:18:07+03,Athi River,-1.45772,36.97850,23.28,60,1027,3.79,18945,0.91,90,clear,foggy
2024-06-18 12:34:57+03,Eldoret,0.51428,35.26978,30.04,95,941,19.79,6934,0.11,5,thunderstorms,foggy
2024-09-15 02:28:14+03,Malindi,-3.21919,40.11689,18.92,76,913,2.74,16363,0.74,1,clouds,snowy
2024-09-01 22:30:50+03,Bungoma,0.56953,34.55838,22.32,51,994,8.82,16006,0.33,52,thunderstorms,moderate rain
2024-07-12 01:53:25+03,Thika,-1.03876,37.08338,23.36,34,1066,4.31,5754,0.73,15,clear,partly cloudy
2024-08-02 07:26:38+03,Ol Kalou,-0.27270,36.37752,22.71,71,990,15.33,2460,0.62,2,snow,windy
2024-07-01 10:55:50+03,Kapsabet,0.20296,35.09784,17.48,83,875,19.79,11346,0.55,95,clear,snowy
2024-09-19 14:08:42+03,Kakamega,0.28273,34.75186,38.25,7,928,12.44,6619,0.82,73,thunderstorms,moderate rain
2024-06-17 16:12:15+03,Naivasha,-0.71718,36.43103,10.38,38,1033,4.07,3203,0.79,17,rain,moderate rain
2024-09-26 14:55:01+03,Kipini,-2.52656,40.52925,31.37,43,1082,3.22,18075,0.51,89,drizzle,heavy snow
2024-10-05 06:11:32+03,Kericho,-0.36890,35.28629,15.71,49,1008,16.19,4171,0.1,15,snow,partly cloudy
2024-08-02 16:46:54+03,Kipini,-2.52656,40.52925,32.2,34,961,4.27,10796,0.21,40,rain,moderate rain
2024-08-23 03:07:34+03,Kakamega,0.28273,34.75186,38.61,51,1011,3.94,19861,0.41,15,thunderstorms,thunderstorms
2024-09-13 08:13:12+03,Keruguya,-0.49933,37.27848,20.65,29,1048,17.93,15998,0.74,5,clouds,partly cloudy
2024-06-19 05:50:14+03,Moyale,3.53998,39.05284,31.14,57,979,14.63,6532,0.81,60,snow,heavy snow
2024-09-11 13:03:40+03,Isiolo,0.35564,37.58331,10.4,43,1001,11.49,16344,0.25,7,snow,cloudy
2024-06-24 10:24:40+03,Kabarnet,0.49011,35.74342,31.03,20,1045,4.1,19665,0.49,40,snow,cloudy
2024-06-10 10:35:06+03,Kihancha,-1.19398,34.61650,24.65,64,996,6.25,1855,0.2,71,rain,hazy
2024-06-11 23:04:16+03,Kajiado,-2.09808,36.78195,11.25,48,946,14.6,15673,0.06,15,snow,stormy
2024-08-25 07:35:47+03,Kiambu,-1.17481,36.83041,16.87,10,925,18.96,19302,0.98,19,drizzle,cloudy
2024-06-02 01:30:30+03,Kakamega,0.28273,34.75186,12.59,51,969,1.14,8082,0.9,64,rain,heavy snow
2024-09-29 23:03:24+03,Wajir,1.74884,40.05863,25.81,42,888,10.54,13632,0.49,66,clear,windy
2024-09-27 16:11:45+03,Bungoma,0.56953,34.55838,21.93,62,969,19.72,3268,0.37,36,snow,moderate rain
2024-08-25 21:30:22+03,Isiolo,0.35564,37.58331,39.76,10,1085,15.78,368,0.63,4,clear,stormy
2024-08-04 20:16:16+03,Moyale,3.53998,39.05284,36.91,58,872,5.14,10813,0.63,29,drizzle,partly cloudy
2024-07-19 18:16:35+03,Butere,0.21982,34.49190,29.22,34,946,17.94,3777,0.29,36,drizzle,cloudy
2024-10-09 21:01:03+03,Garissa,-0.45323,39.64610,11.44,29,1038,16.65,13530,0.02,8,clouds,windy
2024-09-14 13:50:12+03,Eldoret,0.51428,35.26978,26.43,73,951,2.73,3977,0.77,81,clouds,snowy
2024-10-07 14:59:47+03,Kericho,-0.36890,35.28629,28.35,67,1014,17.34,16710,0.68,73,rain,moderate rain
2024-06-14 20:39:20+03,Makueni,-1.78650,37.63111,24.26,61,937,2.29,6959,0.56,67,clear,thunderstorms with light rains
2024-07-30 20:54:19+03,Keruguya,-0.49933,37.27848,20.48,97,930,15.85,13319,0.17,3,clear,hazy
2024-09-17 17:02:50+03,Litein,-0.58262,35.19012,20.09,22,1031,19.3,10523,0.13,76,clouds,thunderstorms
2024-10-08 20:19:49+03,Marsabit,2.33550,37.99435,15.8,16,1035,3.21,6001,0.9,95,clear,partly cloudy
2024-07-09 05:54:00+03,Rongai,-1.39386,36.74424,26.96,69,925,16.72,365,0.64,83,clear,windy
2024-06-12 10:45:59+03,Migori,-1.07070,34.47527,27.79,87,920,17.01,4455,0.31,94,clouds,foggy
2024-08-10 02:19:20+03,Kapsabet,0.20296,35.09784,23.06,6,900,16.13,16462,0.63,75,rain,light rain
2024-07-07 18:01:10+03,Kinango,-4.13934,39.31803,19.97,75,888,17.13,10930,0.56,24,clouds,heavy snow
2024-09-25 14:11:12+03,Molo,-0.24884,35.73237,24.85,5,917,7.36,9249,0.41,61,clear,cloudy
2024-06-02 08:32:41+03,Mbale,1.07844,34.18101,19.42,23,1016,9.45,9013,0.64,74,clouds,cloudy
2024-10-09 10:08:45+03,Kakamega,0.28273,34.75186,11.09,62,1030,1.29,19233,0.07,29,clouds,thunderstorms
2024-06-18 05:09:08+03,Nairobi,-1.29207,36.82195,24.43,43,1038,19.18,12029,0.5,82,clouds,light rain
2024-07-13 15:09:56+03,Eldama Ravine,0.05304,35.72977,19.03,71,1054,12.38,14096,0.98,13,thunderstorms,cloudy
2024-06-08 04:21:53+03,Embu,-0.53884,37.45964,24.44,0,1075,8.86,7895,0.97,47,clear,snowy
2024-10-02 03:09:49+03,Ol Kalou,-0.27270,36.37752,39.59,22,931,9.47,6989,0.75,52,clear,light rain
2024-08-16 22:41:22+03,Bungoma,0.56953,34.55838,23.43,64,961,15.03,6834,0.86,39,drizzle,cloudy
2024-06-12 10:17:02+03,Nairobi,-1.29207,36.82195,23.37,47,974,18.45,5308,0.46,22,drizzle,cloudy
2024-07-14 00:36:17+03,Maralal,1.09314,36.70183,39.32,69,994,17.27,5711,0.76,8,clear,stormy
2024-08-25 22:49:22+03,Eldoret,0.51428,35.26978,37.47,83,1028,11.48,9234,0.37,59,clouds,partly cloudy
2024-07-31 03:17:39+03,Embu,-0.53884,37.45964,36.46,75,875,3.56,12583,0.96,40,thunderstorms,heavy snow
2024-07-02 05:50:40+03,Kabarnet,0.49011,35.74342,26.86,66,1015,5.03,16846,0.81,25,rain,light rain
2024-08-16 02:46:00+03,Muhoroni,-0.15661,35.19836,31.79,19,880,16.29,5660,0.45,77,snow,stormy
2024-08-03 05:35:20+03,Kericho,-0.36890,35.28629,27.64,73,1085,11.73,19042,0.37,42,snow,moderate rain
2024-08-19 02:58:39+03,Isiolo,0.35564,37.58331,36.4,12,979,12.43,12811,0.28,48,thunderstorms,cloudy
2024-08-10 07:12:07+03,Litein,-0.58262,35.19012,28.21,10,1073,15.89,15474,0.71,64,drizzle,partly cloudy
2024-06-14 10:46:09+03,Kitale,1.01909,35.00230,14.77,46,1009,18.16,7649,0.75,23,thunderstorms,light rain
2024-08-09 20:43:51+03,Webuye,0.59921,34.77960,14.42,25,920,8.6,10865,0.1,58,clear,light rain
2024-09-23 22:35:06+03,Londiani,-0.16347,35.59314,36.57,58,1075,9.71,2999,0.93,14,thunderstorms,heavy snow
2024-07-18 04:44:51+03,Malindi,-3.21919,40.11689,37.55,3,1084,1.99,1244,0.75,56,snow,sunny
2024-07-21 12:03:09+03,Ol Kalou,-0.27270,36.37752,32.54,53,992,17.95,16040,0.62,28,clouds,partly cloudy
2024-09-13 13:38:55+03,Kabarnet,0.49011,35.74342,14.06,73,927,0.15,16643,0.79,80,drizzle,thunderstorms
2024-09-28 00:06:28+03,Kakamega,0.28273,34.75186,12.12,47,1055,10.28,398,0.53,33,snow,thunderstorms
2024-08-05 05:45:30+03,Ol Kalou,-0.27270,36.37752,18.39,88,1005,16.09,10148,0.05,24,clouds,foggy
2024-08-05 10:53:11+03,Kakamega,0.28273,34.75186,20.28,95,1038,17.25,7493,0.07,94,clear,thunderstorms with light rains
2024-08-15 04:28:03+03,Londiani,-0.16347,35.59314,15.27,58,982,16.5,4744,0.09,89,rain,heavy snow
2024-08-20 16:33:55+03,Naivasha,-0.71718,36.43103,19.31,3,901,19.26,2821,0.49,21,clear,thunderstorms with light rains
2024-07-30 14:55:35+03,Maralal,1.09314,36.70183,29.72,5,870,14.65,4958,0.91,86,thunderstorms,cloudy
2024-06-29 13:47:38+03,Eldoret,0.51428,35.26978,22.99,71,1060,15.78,10032,0.62,99,rain,snowy
2024-06-19 22:48:33+03,Karuri,-0.71344,37.03735,18.55,62,1067,8.21,4497,0.81,44,snow,windy
2024-08-31 19:08:46+03,Kitui,-1.37508,37.99521,15.03,51,1073,5.74,8482,0.7,77,drizzle,partly cloudy
2024-09-23 17:14:26+03,Moyale,3.53998,39.05284,22.1,27,1038,6.43,16172,0.25,54,thunderstorms,windy
2024-06-04 16:56:01+03,Mombasa,-4.04348,39.66821,39.01,97,903,4.03,13791,0.1,92,rain,snowy
2024-07-17 14:12:42+03,Rongai,-1.39386,36.74424,27.01,97,997,15.06,10156,0.02,82,clouds,partly cloudy
2024-10-02 16:13:22+03,Konza,-1.77758,37.10977,11.84,66,898,1.58,8405,0.22,53,snow,moderate rain
2024-09-01 16:56:16+03,Kiambu,-1.17481,36.83041,24.32,99,1066,15.31,13555,0.45,39,clear,sunny
2024-08-28 08:46:17+03,Karuri,-0.71344,37.03735,35,3,1005,11.23,8649,0.23,61,thunderstorms,heavy snow
2024-07-13 04:06:22+03,Maralal,1.09314,36.70183,12.43,29,1070,13,10549,0.72,62,clouds,light rain
2024-06-12 05:43:01+03,Ol Kalou,-0.27270,36.37752,18.77,35,983,10.91,2954,0.03,21,thunderstorms,snowy
2024-08-09 18:12:38+03,Kilifi,-3.51065,39.90933,12.19,28,981,15.43,14710,0.19,75,clouds,thunderstorms
2024-07-28 11:43:24+03,Moyale,3.53998,39.05284,21.38,1,930,4.66,16250,0.48,72,thunderstorms,sunny
2024-09-16 08:09:10+03,Narok,-1.08754,35.87706,33.72,15,1009,17.78,12649,0.19,55,drizzle,foggy
2024-08-02 16:38:11+03,Busia,0.46077,34.11146,14.83,35,950,16.99,1805,0.9,23,thunderstorms,snowy
2024-06-01 14:51:44+03,Homa Bay,-0.53504,34.45310,38.64,63,1025,0.51,19903,0.64,30,clouds,heavy snow
2024-07-07 21:27:32+03,Konza,-1.77758,37.10977,28.92,42,941,19.5,12601,0.31,89,rain,snowy
2024-10-03 14:36:20+03,Kiambu,-1.17481,36.83041,25.53,73,1066,16.14,1012,0.79,32,thunderstorms,thunderstorms with light rains
2024-07-30 22:09:58+03,Kilifi,-3.51065,39.90933,25.86,16,1081,16.2,16500,0.87,97,rain,partly cloudy
2024-09-09 22:48:28+03,Mombasa,-4.04348,39.66821,36.82,43,1080,19.05,6883,0.9,83,clouds,windy
2024-10-04 21:05:19+03,Kipini,-2.52656,40.52925,18.02,80,1078,5.92,2695,0.93,5,snow,partly cloudy
2024-09-01 22:39:46+03,Kapenguria,1.24819,35.11037,16.64,22,1054,1.47,887,0.37,87,rain,snowy
2024-09-19 21:09:48+03,Siaya,-0.09982,34.27470,31.08,100,982,4.05,3871,0.76,37,drizzle,thunderstorms
2024-07-01 14:56:51+03,Pumwani,-1.28166,36.84588,29.91,18,912,14,5929,0.78,5,drizzle,snowy
2024-06-25 22:47:23+03,Kisumu,-0.09170,34.76796,34.12,12,952,10.74,1083,0.85,78,clouds,thunderstorms
2024-09-06 06:43:19+03,Moyale,3.53998,39.05284,12.58,77,922,6.51,17305,0.32,29,thunderstorms,stormy
2024-07-23 16:53:05+03,Busia,0.46077,34.11146,28.43,100,931,13.17,160,0.63,46,thunderstorms,stormy
2024-07-14 20:36:20+03,Kericho,-0.36890,35.28629,36.45,85,928,16.66,13074,0.03,70,thunderstorms,hazy
2024-06-21 04:18:07+03,Makueni,-1.78650,37.63111,32.66,14,1023,1.01,2556,0.72,70,clouds,heavy snow
2024-06-22 09:57:14+03,Marsabit,2.33550,37.99435,23.06,71,1002,12.69,15251,0.37,89,thunderstorms,stormy
2024-06-16 02:13:50+03,Migori,-1.07070,34.47527,30.82,61,870,15.08,16189,0.09,29,rain,hazy
2024-07-11 18:50:54+03,Kihancha,-1.19398,34.61650,30.39,16,1052,18.49,13589,0.19,99,drizzle,thunderstorms
2024-09-12 20:18:10+03,Kihancha,-1.19398,34.61650,24.78,73,1074,2.44,12805,0.96,23,snow,partly cloudy
2024-07-19 19:53:13+03,Kericho,-0.36890,35.28629,20.94,49,1035,16.72,7752,0.1,88,snow,thunderstorms
2024-10-11 15:30:27+03,Narok,-1.08754,35.87706,15.64,17,960,18.79,550,0.7,47,thunderstorms,moderate rain
2024-08-07 23:22:04+03,Naivasha,-0.71718,36.43103,27.38,35,883,12.13,3867,0.07,26,clouds,heavy snow
2024-10-11 14:36:16+03,Nyeri,-0.42778,36.94336,14.9,11,923,10.61,3276,0.18,89,rain,thunderstorms
2024-09-19 13:10:50+03,Konza,-1.77758,37.10977,28.98,5,1026,19.84,14250,0.31,88,clouds,thunderstorms with light rains
2024-08-11 22:10:09+03,Chepareria,1.30811,35.20660,13.39,80,995,4.38,12012,0.48,76,drizzle,snowy
2024-07-23 12:16:41+03,Molo,-0.24884,35.73237,29.54,8,996,1.86,8462,0.33,39,clouds,sunny
2024-07-12 02:49:45+03,Meru,0.05147,37.64560,22.4,82,992,5.94,5460,0.38,32,clouds,hazy
2024-08-25 08:18:45+03,Athi River,-1.45772,36.97850,20.65,67,1000,10.14,11448,0.16,38,drizzle,light rain
2024-06-10 17:54:09+03,Kapenguria,1.24819,35.11037,22.87,0,881,18.46,14541,0.8,63,drizzle,sunny
2024-07-13 20:35:49+03,Wajir,1.74884,40.05863,34.18,87,962,16.21,7235,0.9,89,drizzle,moderate rain
2024-07-06 23:04:26+03,Narok,-1.08754,35.87706,26.18,63,894,13.69,1219,0.07,91,snow,light rain
2024-10-10 14:36:41+03,Siaya,-0.09982,34.27470,18.4,76,871,9.97,1787,0.11,66,snow,hazy
2024-09-22 08:19:30+03,Kipini,-2.52656,40.52925,27.23,80,893,3.64,4545,0.91,93,clouds,snowy
2024-07-29 09:51:16+03,Makueni,-1.78650,37.63111,15.37,14,1044,17.32,8959,0.82,13,thunderstorms,thunderstorms
2024-10-04 13:58:47+03,Pumwani,-1.28166,36.84588,24.58,8,874,19.35,2710,0.48,76,thunderstorms,thunderstorms
2024-09-06 20:24:25+03,Thika,-1.03876,37.08338,14.64,69,967,9.34,13423,0.91,6,clouds,hazy
2024-07-28 13:42:51+03,Nairobi,-1.29207,36.82195,22.36,58,1051,18.52,13370,0.61,25,clear,foggy
2024-10-09 05:35:43+03,Kiambu,-1.17481,36.83041,19.09,81,971,1.4,14134,0.8,70,drizzle,windy
2024-06-14 00:25:02+03,Nyeri,-0.42778,36.94336,30.96,97,1029,3.48,6806,0.6,8,drizzle,windy
2024-08-16 14:26:44+03,Kapenguria,1.24819,35.11037,21.52,50,1047,19.06,7445,0.61,87,clear,sunny
2024-07-08 21:49:09+03,Maralal,1.09314,36.70183,35.96,91,1072,18.15,5887,0.5,87,snow,snowy
2024-08-03 04:12:31+03,Karuri,-0.71344,37.03735,32.43,98,970,3.11,16689,0.6,22,clouds,heavy snow
2024-10-02 19:34:17+03,Ol Kalou,-0.27270,36.37752,16.11,27,1001,12.27,1494,0.27,27,snow,thunderstorms with light rains
2024-09-06 04:42:42+03,Maralal,1.09314,36.70183,30.92,32,1017,19.59,15799,0.89,59,snow,partly cloudy
2024-06-12 11:13:57+03,Kipini,-2.52656,40.52925,39.08,65,1030,2.38,7796,0.46,83,rain,hazy
2024-06-25 22:56:31+03,Embu,-0.53884,37.45964,29.22,22,1017,16.4,10486,0.91,19,thunderstorms,hazy
2024-07-26 14:15:06+03,Nanyuki,0.00744,37.07223,31.12,99,997,6.26,17880,0.41,17,clouds,thunderstorms with light rains
2024-09-01 11:29:42+03,Kiambu,-1.17481,36.83041,23.63,98,924,15.42,12725,0.03,23,snow,light rain
2024-07-21 21:45:26+03,Kajiado,-2.09808,36.78195,33.85,35,929,8.33,18458,0.49,60,clear,light rain
2024-08-21 11:37:17+03,Ol Kalou,-0.27270,36.37752,24.02,35,1003,18.49,13291,0.15,37,clouds,snowy
2024-07-15 04:59:48+03,Makueni,-1.78650,37.63111,37.94,90,1074,2.38,1014,0.67,85,clear,thunderstorms
2024-09-14 18:41:55+03,Kisii,-0.67733,34.77960,16.43,92,954,12.35,6879,0.16,85,rain,snowy
2024-06-30 12:52:30+03,Homa Bay,-0.53504,34.45310,21.27,98,880,15.73,1502,0.94,97,snow,heavy snow
2024-09-01 07:19:04+03,Marsabit,2.33550,37.99435,19.69,18,956,17.13,11667,0.54,12,thunderstorms,foggy
2024-06-28 04:54:19+03,Kabarnet,0.49011,35.74342,34.73,77,984,0.88,8819,0.88,16,rain,sunny
2024-07-04 18:27:30+03,Litein,-0.58262,35.19012,26.04,20,1027,17.68,4041,0.73,100,rain,foggy
2024-08-05 17:51:47+03,Homa Bay,-0.53504,34.45310,24.56,6,906,16.8,18836,0.92,78,thunderstorms,moderate rain
2024-06-08 17:24:23+03,Ol Kalou,-0.27270,36.37752,32.42,75,1077,18.23,10966,0.95,37,rain,light rain
2024-06-02 17:15:25+03,Butere,0.21982,34.49190,16.53,59,1068,18.08,17861,0.52,17,drizzle,hazy
2024-07-10 22:36:33+03,Eldoret,0.51428,35.26978,20.72,19,1046,2.86,18493,0.39,2,drizzle,cloudy
2024-08-19 02:03:11+03,Busia,0.46077,34.11146,31.38,60,879,2.61,13226,0.38,34,clouds,hazy
2024-07-20 00:32:57+03,Kabarnet,0.49011,35.74342,21.15,13,1080,17.63,6570,0.36,48,clouds,moderate rain
2024-07-01 18:59:36+03,Keruguya,-0.49933,37.27848,28.69,53,1064,6.64,9463,0.12,28,clouds,heavy snow
2024-08-23 15:35:16+03,Kapsabet,0.20296,35.09784,17.85,43,964,14.95,641,0.78,84,snow,light rain
2024-06-11 20:40:29+03,Mandera,3.93564,41.85512,12.62,37,1010,15.25,3969,0.85,99,drizzle,snowy
2024-08-26 11:23:59+03,Eldoret,0.51428,35.26978,29.25,88,935,16.12,775,0.34,69,thunderstorms,heavy snow
2024-08-08 22:01:45+03,Machakos,-1.51768,37.26341,30.9,22,964,6.5,15970,0.51,14,clear,cloudy
2024-07-13 12:37:43+03,Siaya,-0.09982,34.27470,33.11,16,942,13.39,14936,0.27,74,thunderstorms,snowy
2024-08-09 00:04:47+03,Mbale,1.07844,34.18101,15.22,41,923,14.65,9155,0.92,22,thunderstorms,thunderstorms
2024-07-13 19:07:42+03,Litein,-0.58262,35.19012,19.33,7,902,13.35,6471,0.51,76,clouds,snowy
2024-06-07 23:12:58+03,Kisii,-0.67733,34.77960,32.91,34,1039,1.5,17149,0.6,49,snow,foggy
2024-06-25 21:36:52+03,Migori,-1.07070,34.47527,19.75,13,909,3.53,12312,0.88,10,drizzle,moderate rain
2024-09-05 12:47:28+03,Isiolo,0.35564,37.58331,16.84,80,1039,14.7,16017,0.16,77,drizzle,sunny
2024-10-09 23:42:36+03,Kajiado,-2.09808,36.78195,23.07,85,981,6.21,19322,0.68,39,snow,heavy snow
2024-07-21 07:41:34+03,Butere,0.21982,34.49190,31.41,56,911,14.21,10106,0.01,81,thunderstorms,windy
2024-07-24 19:38:54+03,Meru,0.05147,37.64560,21.19,69,1084,17.22,18149,0.22,86,rain,thunderstorms with light rains
2024-08-15 03:06:28+03,Mandera,3.93564,41.85512,16.83,63,875,0.6,19477,0.48,81,thunderstorms,foggy
2024-10-05 09:10:36+03,Busia,0.46077,34.11146,10.07,92,966,3.39,11597,0.46,73,snow,windy
2024-09-09 15:09:47+03,Eldoret,0.51428,35.26978,13.8,64,1006,1.36,5093,0.21,75,rain,partly cloudy
2024-08-30 12:31:23+03,Kipini,-2.52656,40.52925,37.65,69,959,2.68,6060,0.36,59,clouds,partly cloudy
2024-07-22 16:48:00+03,Litein,-0.58262,35.19012,28.75,10,1084,18.4,14208,0.41,56,drizzle,moderate rain
2024-08-10 04:59:39+03,Webuye,0.59921,34.77960,31.28,2,872,4.2,15183,0.15,14,clouds,thunderstorms
2024-06-05 09:52:51+03,Kakamega,0.28273,34.75186,10.77,34,939,17.48,7606,0.24,48,clear,windy
2024-07-14 23:53:14+03,Litein,-0.58262,35.19012,38.07,28,987,2.98,12630,0.38,50,clouds,windy
2024-06-20 08:01:30+03,Ol Kalou,-0.27270,36.37752,26.32,35,873,14.07,8615,0.42,36,rain,sunny
2024-07-31 09:31:56+03,Embu,-0.53884,37.45964,20.7,47,962,16.59,8976,0.77,37,clouds,partly cloudy
2024-09-08 21:26:15+03,Garissa,-0.45323,39.64610,28.04,34,940,1.76,17399,0.35,36,thunderstorms,sunny
2024-10-04 17:10:25+03,Eldama Ravine,0.05304,35.72977,14.4,36,913,18.95,18737,0.67,75,drizzle,heavy snow
2024-08-10 04:25:51+03,Kipini,-2.52656,40.52925,31.04,58,1050,16.68,8945,0.97,16,drizzle,light rain
2024-07-15 22:06:58+03,Busia,0.46077,34.11146,23.11,45,1014,6.33,5415,0.37,13,clouds,partly cloudy
2024-09-22 11:44:09+03,Busia,0.46077,34.11146,17.64,26,923,19.75,19331,0.23,100,clouds,sunny
2024-08-19 22:07:22+03,Isiolo,0.35564,37.58331,36.58,17,1005,8.58,14154,0.64,4,snow,stormy
2024-08-21 13:35:00+03,Kabarnet,0.49011,35.74342,39.26,85,944,6.65,8880,0.62,38,rain,windy
2024-06-13 08:37:47+03,Kinango,-4.13934,39.31803,10.64,3,967,12.02,19965,0.08,50,drizzle,heavy snow
2024-08-27 12:14:55+03,Rongai,-1.39386,36.74424,14.33,49,1014,17.62,11926,0.57,0,rain,thunderstorms with light rains
2024-09-22 21:04:14+03,Homa Bay,-0.53504,34.45310,34.96,23,930,12.5,15736,0.95,65,clear,snowy
2024-08-18 17:49:56+03,Bungoma,0.56953,34.55838,37.54,53,1048,10.99,4451,0.21,75,clouds,foggy
2024-08-16 03:31:13+03,Lodwar,3.11552,35.60408,35.33,10,1034,3.9,4341,0.71,51,snow,partly cloudy
2024-08-23 18:47:41+03,Kabarnet,0.49011,35.74342,11.03,4,1017,14.05,1011,0.15,19,thunderstorms,windy
2024-09-19 09:32:17+03,Lamu,-2.26956,40.90064,35.43,83,1028,15.41,13788,0.98,26,thunderstorms,cloudy
2024-09-13 19:12:44+03,Homa Bay,-0.53504,34.45310,26.99,49,937,6.46,1351,0.44,66,clear,moderate rain
2024-08-08 12:03:48+03,Eldama Ravine,0.05304,35.72977,35.05,71,941,9.48,4125,0.7,57,snow,light rain
2024-06-28 06:44:57+03,Kilifi,-3.51065,39.90933,38.63,15,1032,1.36,3747,0.12,35,clouds,partly cloudy
2024-06-26 06:46:52+03,Nanyuki,0.00744,37.07223,14.59,56,964,8.26,18754,0.69,54,snow,cloudy
2024-07-23 21:19:13+03,Kipini,-2.52656,40.52925,28.53,87,938,18.63,9302,0.23,27,clouds,light rain
2024-06-03 01:53:55+03,Kipini,-2.52656,40.52925,38.23,9,990,6.06,12473,0.38,80,clear,partly cloudy
2024-06-15 07:41:02+03,Litein,-0.58262,35.19012,16.97,48,1029,7.7,2291,0.73,10,drizzle,moderate rain
2024-07-03 10:06:05+03,Kiambu,-1.17481,36.83041,20.84,1,913,2.05,4208,0.37,77,drizzle,thunderstorms
2024-09-09 10:15:02+03,Kakamega,0.28273,34.75186,30.4,72,1083,15.5,2978,0.38,74,clear,thunderstorms with light rains
2024-08-24 05:37:18+03,Garissa,-0.45323,39.64610,18.38,14,927,9.92,19811,0.16,75,rain,sunny
2024-07-26 11:20:45+03,Eldoret,0.51428,35.26978,19,9,1025,13.29,17339,0.19,91,clear,moderate rain
2024-09-09 08:59:43+03,Homa Bay,-0.53504,34.45310,35.27,87,1036,5.97,18246,0.6,59,snow,partly cloudy
2024-06-03 11:15:21+03,Bungoma,0.56953,34.55838,18.68,100,948,3.17,3825,0.06,65,thunderstorms,stormy
2024-06-16 21:32:13+03,Kabarnet,0.49011,35.74342,26.44,21,923,4.03,729,0.73,44,snow,partly cloudy
2024-09-30 10:23:01+03,Thika,-1.03876,37.08338,31.41,78,1022,11.13,13596,0.17,1,snow,stormy
2024-08-17 06:40:28+03,Moyale,3.53998,39.05284,10.5,27,1031,3.4,4071,0.55,40,drizzle,light rain
2024-07-04 19:21:34+03,Nairobi,-1.29207,36.82195,16.06,3,878,12.37,17422,0.53,75,clear,thunderstorms with light rains
2024-07-08 13:10:58+03,Kapenguria,1.24819,35.11037,36.17,48,1025,8.95,15529,0.66,85,clear,cloudy
2024-06-21 06:49:37+03,Kiambu,-1.17481,36.83041,38,15,910,13.46,3842,0.11,77,clouds,light rain
2024-07-04 03:20:14+03,Kitale,1.01909,35.00230,24.27,5,901,16.34,16108,0.52,75,thunderstorms,windy
2024-09-13 09:33:17+03,Malindi,-3.21919,40.11689,38.55,14,996,0.77,14133,0.05,28,drizzle,hazy
2024-08-07 01:10:55+03,Nyeri,-0.42778,36.94336,28.3,45,926,2.75,15630,0.29,1,thunderstorms,windy
2024-09-29 03:14:23+03,Lodwar,3.11552,35.60408,20.7,49,897,15.57,2579,0.77,58,thunderstorms,light rain
2024-07-20 07:53:04+03,Kapsabet,0.20296,35.09784,37.43,89,934,1.05,5206,0.14,10,clear,cloudy
